id,restaurant_id,name,price,description,image_url
187,135,광어 & 생연어초밥 （14 pcs）,20000.0,광어 7pcs생연어 5pcs연어 아부리 2pcs총 14pcs,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4D02CCA4AFFA41DFA98B86880CC94664
188,135,음료수,1000.0,음료 선택,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA7985AC5683445E4B2B33168A3ED2126
189,136,규카츠 정식,20000.0,규카츠（중량선택） ＋ 밥 ＋ 피클 ＋ 감자샐러드 ＋ 양배추샐러드 ＋ 소스2종 ＋ 장국 + 와사비,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD8B1848BDE0C43FE80821418D778908E
190,136,리얼치즈카츠 정식,23000.0,통모짜렐라를 얇은 돈등심으로 감싸 빵가루에 묻혀휴지된 상태의 카츠를 약 7분간 튀겨낸 치즈카츠정식,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4389B39410694C0C901734AEC141D019
191,136,커리크림우동,15000.0,매콤한 일본식 커리우동에 고베규카츠만의 특제 크림 소스를 더한 치명적인 맛의 크림우동,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1F727648976D4DD8ADC913999D9844E3
192,136,불닭크림볶음면,15000.0,특제 소스로 맛을 낸 일본식 붉닭볶음면에 단호박 크림소스를 더해 매콤하지만 부드러움이 일품인 볶음라멘,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F390FD0D67EE344D8BBA808D6707FEAC3
193,136,살치살 규카츠 정식,30000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE56F3AF97A814539B9525C89403D70E0
194,136,수비드 삼겹카츠 정식,25000.0,삼겹살의 재발견10시간 동안 저온조리하여 만든 수비드 삼겹카츠,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9D43F584187B46409AA22268B496B786
195,136,스테이크 덮밥,16000.0,스테이크 덮밥 ＋ 장국 ＋ 초생강 ＋ 초고추 ＋ 락교 부드러운 소고기 등심부위에 바다향 가득한 밥을 더한 퓨전 일본식 덮밥,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA42C4FC08AB948EDBF98BBA238E5DF62
196,136,새우삼겹덮밥,13000.0,"새우삼겹덮밥 ＋ 초생강 ＋ 초고추 ＋ 락교 고소한 우삼겹에 탱글탱글한 새우, 거기에 일본식 특제소스와 불맛까지 더한 강력추천메뉴",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF2D8E06A22BE48FB86554B47A304B131
197,136,치킨마요덮밥,12000.0,치킨 가라아게와 특제소스 마요드레싱과 덮밥소스를 뿌려 비벼먹는 맛이 일품,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1B1F1AC8FDDA40C29575201A77018840
198,136,우삼겹덮밥,13000.0,고소한 우삼겹과 특제 간장 소스의 감칠맛과 불맛이 잘 어울어진 맛이 일품,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9B01ED7A831D4A0181BED73CE5AA8A28
199,136,소고기덮밥,13000.0,수제로 만든 간장소스 혹은 매콤소스에 소고기 특수부위를 볶아 올린 덮밥,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFE2D8E0080114A9D818AFCA7401D3814
200,136,멜팅치즈볼 5p,5000.0,달콤하고 폭신한 반죽 안에 진한 치즈가 듬뿍 꿀에 찍어 더욱 맛있게 즐겨보세요 5ea,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F78A4DDE59C98450398A5CCD879E37325
201,136,아란치니 5p,7000.0,#호불호없는 #라구소스풍미 #동글동글귀여운 #이탈리아식 #주먹밥요리,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1D77AD7BAE1E4925A8735C76E430AB65
202,136,가라아게 6p,5000.0,바삭한 튀김에 촉촉한 순살 치킨을 동시에 즐길 수 있는 인기만점 메뉴,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F196D7595EE2A4FC8876BFEA1A6C2ADE6
203,136,왕새우튀김 4p,5000.0,바삭함 속에 탱탱함이 살아있는 새우살이 입안가득~,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F806BDC436E1D4CDC895F963DF32B3348
204,136,다시계란,1000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F51D7982886924444854FA1FB75758E57
205,136,오징어링,3000.0,4p,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA2B7C75F64D94721BBF72C87D6DE1891
206,136,치즈스틱,3000.0,4p,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD04AD9A3CD0A4C4EA3935E104575D491
207,136,콜라 355mL,2000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8CC79C085B3743089993E7EA7C76EB27
208,136,사이다 355mL,2000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F207FEB5D4EC940208B7102834CD6A0AB
209,136,포도맛,2000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAA884085A75D425CACCBA26D2180C142
210,136,파인애플맛,2000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F508D274480934847A5AFBB2D5507A02C
211,136,제로콜라,2000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F07030CAAA3D14FB4AF09F9C7B89B97DC
212,137,안주 스키야키,15000.0,,
213,137,안주 쇼가야키,15000.0,,
214,137,카라아게,12000.0,,
215,137,시오카라아게,12000.0,,
216,137,시메사바 (고등어 식초절임),5000.0,,
217,137,닭껍데기튀김,5000.0,,
218,137,카키아게 (야채와 사쿠라에비튀김),12000.0,,
219,137,카시와텐 (닭가슴살 튀김),10000.0,,
220,137,야사이카레 (야채카레),11000.0,,
221,137,카츠카레,9500.0,,
222,137,고로케카레,9500.0,,
223,137,새우카레,9500.0,,
224,137,고로케새우카레,9500.0,,
225,137,카라아게카레,9500.0,,
226,137,카레우동,11000.0,,
227,137,감자고로케,6500.0,,
228,137,돈카츠,6500.0,,
229,137,새우튀김,7000.0,,
230,137,감자튀김,3500.0,,
231,137,카케우동/소바,7000.0,,
232,137,타누키우동,8000.0,,
233,137,고로케우동/소바,9000.0,,
234,137,치쿠와텐우동,10000.0,,
235,138,안심돈까스,9500.0,,
236,138,등심 돈까스,9000.0,,
237,138,생선까스,9000.0,,
238,138,모듬까스,11500.0,,
239,138,철판돈까스,10000.0,,
240,138,돈까스김치나베,10000.0,,
241,138,소바정식,11500.0,,
242,138,뚝배기우동정식,11500.0,,
243,138,판모밀(자루소바),8500.0,,
244,138,냉모밀,8500.0,,
245,138,에비우동,8500.0,,
246,139,돈코츠 라멘 시로마루,10000.0,,
247,139,돈코츠 라멘 오리지날,10000.0,,
248,139,돈코츠 라멘 매운맛,10000.0,,
249,140,레인보우롤,8000.0,,
250,140,아보카도롤,8000.0,,
251,140,크런치롤,8000.0,,
252,140,베이키드연어롤,8000.0,,
253,140,연어 (2pcs),2500.0,,
254,140,필라델피아롤,8000.0,,
255,140,매운연어롤,8000.0,,
256,140,하와이안롤,8000.0,,
257,140,매운참치롤,8000.0,,
258,140,인앤아웃연어롤,8000.0,,
259,140,인앤아웃참치롤,8000.0,,
260,140,타이거롤,8000.0,,
261,140,팝콘랍스터롤,8000.0,,
262,140,팝콘스칼럽롤,8000.0,,
263,140,핫나이트롤,8000.0,,
264,140,파이어크런치롤,8000.0,,
265,140,불고기롤,8000.0,,
266,140,케터피러롤,8000.0,,
267,140,오징어(2PCS),2500.0,,
268,140,새우(2PCS),2000.0,,
269,140,생새우(2PCS),2500.0,,
270,140,볼케이노롤,,,
271,141,유니자장면,8000.0,,
272,141,간짜장,9000.0,,
273,141,해물쟁반짜장,20000.0,,
274,141,짬뽕,9000.0,,
275,141,삼선우동,11000.0,,
276,141,볶음짬뽕,12000.0,,
277,141,사천탕면,11000.0,,
278,141,중국식냉면,11000.0,,
279,141,냉짬뽕,11000.0,,
280,141,기스면,8000.0,,
281,141,낙지짬뽕,13000.0,,
282,141,차돌짬뽕,13000.0,,
283,141,자연송이덮밥,18000.0,,
284,141,잡탕밥,16000.0,,
285,141,게살볶음밥,11000.0,,
286,141,고추잡채밥,13000.0,,
287,141,누룽지탕밥,12000.0,,
288,141,새우볶음밥,9000.0,,
289,141,짬뽕밥,10000.0,,
290,141,군만두,7000.0,,
291,141,물만두,7000.0,,
292,141,어향동고 (소),35000.0,,
293,141,류산슬 (소),33000.0,,
294,141,양장피잡채 (소),30000.0,,
295,141,당면잡채 (소),25000.0,,
296,141,해물누룽지탕 (소),38000.0,,
297,141,새우두부 (소),25000.0,,
298,141,마파두부 (소),25000.0,,
299,141,게살두부 (소),30000.0,,
300,141,오화구육(동파육) (소),30000.0,,
301,141,사천식탕수육 (소),25000.0,,
302,141,탕수육 (소),20000.0,,
303,141,라조육 (소),28000.0,,
304,141,깐풍육 (소),28000.0,,
305,141,찹쌀탕수육,22000.0,,
306,141,깐풍큰새우,13000.0,,
307,141,깐소큰새우,13000.0,,
308,141,크림중새우 (소),30000.0,,
309,141,깐소중새우 (소),30000.0,,
310,142,냉이탕면(봄),8000.0,,
311,142,냉이탕밥(봄),9000.0,,
312,142,하이난 특중식냉면(여름),12000.0,,
313,142,바지락 사천탕면(가을),8000.0,,
314,142,바지락 사천탕밥(가을),9000.0,,
315,142,굴짬뽕면(겨울),9000.0,,
316,142,굴짬뽕밥(겨울),10000.0,,
317,142,삼선자장,7000.0,,
318,142,쟁반자장(2인),16000.0,,
319,142,삼선짬뽕,8000.0,,
320,142,삼선짬뽕밥,9000.0,,
321,142,기스면,7000.0,,
322,142,하이난 탕면,8000.0,,
323,142,자연송이 특짬뽕,14000.0,,
324,142,자연송이 덮밥,15000.0,,
325,142,잡탕밥,13000.0,,
326,142,유산슬밥,,,
327,142,잡채밥,,,
328,142,마파두부밥,,,
329,142,삼선 볶음밥,,,
330,143,부추지짐만두 (9개),8000.0,,
331,143,새우지짐만두 (9개),9000.0,,
332,143,고기_빠오즈 (8개),8000.0,,
333,143,훈둔면,8000.0,,
334,143,훈둔,8000.0,,
335,143,매운 훈둔면,8500.0,,
336,143,딴딴면,8000.0,,
337,144,통후추중새우,21000.0,,
338,144,몽골리안비프,27000.0,,
339,144,해물볶음짜장,7500.0,,
340,144,미식짜장면,6500.0,,
341,144,미식짬뽕,8000.0,,
342,144,해물백짬뽕,8000.0,,
343,144,해물볶음짬뽕,9000.0,,
344,144,마라탕면,11000.0,,
345,144,크림짬뽕,10000.0,,
346,144,사천탕면,9000.0,,
347,144,미식볶음밥,8000.0,,
348,144,돼지고기볶음밥,8000.0,,
349,144,새우볶음밥,8000.0,,
350,144,유산슬밥,12000.0,,
351,144,잡탕밥,14000.0,,
352,144,잡채밥,8000.0,,
353,144,마파두부밥,7000.0,,
354,144,사천식가지덮밥,7500.0,,
355,144,유산슬,30000.0,,
356,144,오향장육,30000.0,,
357,145,고추간자장,9900.0,해산물과 청양고추로 매콤하게 맛을 낸 색다른 맛의 자장 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8EB32568261140E5812AF83DC0C31218
358,145,유니자장면,7700.0,야채와 고기를 잘게 다져 볶은 자장 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCC5C1665E9A0465BA750237B4BAEF658
359,145,해물짬뽕,9900.0,곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F60B777509BDE46AB894AEC0471CF0279
360,145,차돌박이짬뽕,9900.0,차돌과 숙주를 넣어 만든 진하고 얼큰한 짬뽕 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC83595D61CC41D09980818E4C47A8EB
361,145,고기볶음밥（건국대 인기메뉴）,8800.0,돼지고기를 넣은 볶음밥 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4A0AADEE4F4E4F1B9EFF4CA3D762EE34
362,145,삼선간자장,8800.0,해산물과 야채가 듬뿍 들어간 자장 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7BBE4ED6C2D74DB69A714C1110BC9EB7
363,145,삼선자장면,8800.0,해물과 야채를 듬뿍 넣어 볶은 자장 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE4B20E75370F479F852192A646801B7B
364,145,비프챠우면（광동식 볶음면）,13200.0,"광동식 볶음면으로 면발의 씹는 식감이 전혀 색다르며 소고기, 시금치, 숙주를 함께 볶아 담백한 맛의 면 곱배기 추가 가능",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDFD817EB294242938855414110DAF50A
365,145,XO볶음밥（xo소스로 맛을낸 볶음밥）,11000.0,XO소스를 넣어 볶은 볶음밥 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4D2A2D7A399B46B283C48E91830DD139
366,145,탕수육 Small,18700.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC8C75DE6E8454C258D95F1FA9203D068
367,145,탕수육 Regular,24200.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA8A4919D8E854639ABC64FAA7CBC564C
368,145,고추쟁반자장 2人分（분）,19800.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F34EE67CD7CFC47088CA2F16F03EA1B7B
369,145,XO볶음밥（xo소스로 맛을낸 볶음밥）,11000.0,XO소스를 넣어 볶은 볶음밥 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F966580E84D1A4D52A6211AA84F3D8B42
370,145,해물우동,11000.0,곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEC75B81C92044C379F7D4B614E60F380
371,145,해물울면,11000.0,곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD54170690B954AF9A966C9D12D9B728F
372,145,기스면,9900.0,닭육수로 우려낸 국물이 담백하고 시원한 맛의 탕면 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3A44943A14D44563AAB0AFDC434D0326
373,145,시옌면（매콤한소스＋국물없는 면）,12100.0,야채와 버섯을 넣어 고추기름으로 맛을 낸 곱배기 추가 가능,
374,145,중국식 냉면（계절대표메뉴）,13200.0,싱싱한 해물과 직접 우려낸 육수로 감칠맛을 낸 쫄깃한 식감의 별미,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4E2E2943BAAE4F20A83317689A1D2878
375,145,물만두 12ea,7700.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6C45EAF0C38E4D25AB6B114FC947BB1A
376,145,삼선볶음밥,9900.0,"해삼, 새우, 오징어를 각종 야채와 볶아 만든 음식 곱배기 추가 가능",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F57259E5F7711411B8E650D3CE72DB64A
377,145,해물짬뽕밥,11000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9A813486FF5647FE85E44A7B82F82317
378,145,차돌짬뽕밥,11000.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FF68BD06F62264AB58EAD48AC96BEABEE
379,145,잡탕해물밥,14300.0,곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9715C214E57B44EBB9458C9FA6C86001
380,145,유산슬밥,14300.0,"고기, 해삼, 야채를 걸쭉하게 볶아낸 유산슬 소스가 입맛을 당기는 덮밥 곱배기 추가 가능",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFB7E57FADEF0487BA74DD367E64225D0
381,145,시옌밥（매콤한소스로 맛을낸 시옌특밥）,13200.0,버섯과 야채를 넣어 고추기름으로 맛을 낸 덮밥 곱배기 추가 가능,
382,145,잡채밥,9900.0,"피망, 버섯, 양파 등 여러가지 야채를 넣어 당면과 함께 볶아 조리한 음식 곱배기 추가 가능",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F540A345AA307449298AB925FCA443203
383,145,고추잡채밥,12100.0,"피망, 고기, 버섯, 야채 등을 채 썰어 볶은 덮밥 곱배기 추가 가능",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6A1947DCD9014F34878C255DD18E1E04
384,145,마파두부밥,9900.0,곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE532FEDD86154D4F958E1864BFF7FFD9
385,145,가지덮밥（대만 가정식덮밥&매장 인기메뉴）,13200.0,가지와 돼지고기를 넣어 만든 대만 가정식 덮밥 곱배기 추가 가능,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F09B5D14B3CE94A219D26E5AAC201F5D2
386,145,물만두 12ea,7700.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC169BB1A17E04B9D814261D160FF9141
387,146,짜장면,6000.0,,
388,146,짬뽕,7000.0,,
389,146,간짜장,7000.0,,
390,146,우동,8000.0,,
391,146,쟁반짜장,9000.0,,
392,146,삼선짜장,9000.0,,
393,146,삼선짬뽕,11000.0,,
394,146,삼선우동,11000.0,,
395,146,고추짬뽕,11000.0,,
396,146,볶음밥,8000.0,,
397,146,짜장밥,8000.0,,
398,146,짬뽕밥,8000.0,,
399,146,삼선볶음밥,10000.0,,
400,146,새우볶음밥,10000.0,,
401,146,잡채밥,9000.0,,
402,146,삼선짬뽕밥,12000.0,,
403,146,송이덮밥,9000.0,,
404,146,잡탕밥,14000.0,,
405,146,깐풍기,30000.0,,
406,146,누룽지탕,30000.0,,
407,146,마라원짜장,8000.0,,
408,146,찹쌀탕수육(소),17000.0,,
409,147,짜장면,7000.0,,
410,147,짬뽕,9000.0,,
411,147,간짜장,8500.0,,
412,147,쟁반짜장(1인),9500.0,,
413,147,해물비빔짬뽕,11000.0,,
414,147,삼선짬뽕,13000.0,,
415,147,나가사키짬뽕(삼선),13000.0,,
416,147,소고기짬뽕,12000.0,,
417,147,굴짬뽕(계절),12000.0,,
418,147,소고기새우볶음밥,9000.0,,
419,147,마파두부밥,10000.0,,
420,147,잡채밥,9500.0,,
421,147,잡탕밥,10000.0,,
422,147,짬뽕밥,10000.0,,
423,147,비빔짬뽕밥,11000.0,,
424,147,납작탕수육(소),18000.0,,
425,147,미니탕수육,14000.0,,
426,147,양념탕수육(소),20000.0,,
427,147,벌꿀간장탕수육(소),20000.0,,
428,148,위샹루스,15000.0,,
429,148,해물볶음밥,7000.0,,
430,148,건두부볶음,9000.0,,
431,148,마파두부,9000.0,,
432,148,건두부무침,6000.0,,
433,148,지삼선,13000.0,,
434,149,우삼겹(150g),14900.0,,
435,149,양갈비살(200g),16900.0,,
436,149,돈삼겹살(150g),13900.0,,
437,149,새우완자(100g),10900.0,,
438,150,짜장면,4000.0,,
439,150,간짜장,4500.0,,
440,150,짬뽕,4500.0,,
441,150,쟁반짜장,5500.0,,
442,150,볶음짬뽕,6000.0,,
443,150,짜장밥,5000.0,,
444,150,짬뽕밥,5500.0,,
445,150,짬짜면,6000.0,,
446,150,탕짜면,8000.0,,
447,150,군만두,4000.0,,
448,150,탕수육,10000.0,,
449,150,탕수육+짜장2 세트,14000.0,,
450,150,탕수육+짬뽕2 세트,15000.0,,
451,150,탕수육+쟁반짜장2 세트,18000.0,,
452,150,탕수육+볶음짬뽕2 세트,19000.0,,
453,151,클래식 버거,10800.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F1100D13B4B4F469D829F6723A7B3F7E5
454,151,치즈버거,8800.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6D5ACD24D7914EF7B3D4534A9ACB22AC
455,151,머쉬룸 버거,10800.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F7CC3147FD06448CFA60579EB97677863
456,151,핫페퍼 버거,10800.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F07D0C418F3D04C37A040DE0E6C8C61DE
457,152,가지튀김,14000.0,,
458,152,가츠산도(목살),16000.0,,
459,152,세비체,20000.0,,
460,152,삼치파스타,25000.0,,
461,152,소꼬리트러플파스타,25000.0,,
462,152,귀리버터&전설의바게트,5000.0,,
463,152,홍합피클&냉이페스토(2P),8000.0,,
464,152,라비올리튀김,13000.0,,
465,152,감자튀김,12000.0,,
466,152,양배추&미소버터소스,18000.0,,
467,152,마구로주도파스타,20000.0,,
468,152,소꼬리라구파스타,23000.0,,
469,152,흑돼지안심스테이크,30000.0,,
470,152,오늘의생선요리,32000.0,,
471,152,한우채끝1++스테이크,49000.0,,
472,152,라즈베리소르베,5000.0,,
473,152,로스카츠정식(등심),13000.0,,
474,152,히레까스정식(안심),13000.0,,
475,152,상로스카츠정식(특등심한정),15000.0,,
476,153,매콤 크림 파스타,9900.0,진한 크림에 누구나 좋아하는 새우와 베이컨이 들어간 중독성 강한 매콤 파스타,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F69679217BD084858AB85B4F3228B41FB
477,153,김치 베이컨 필라프,10900.0,,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB0CB1DC7F1884C13857865309AE36D57
478,153,투움바 파스타,10900.0,특제 투움바 소스 가득~~ 베이컨과 쉬림프 중 선택 가능하십니다.,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6FE7E93F2C2E412ABAF5AE435FB867AB
479,153,까르보나라,9900.0,진한 특제 크림소스 파스타 우삼겹과 베이컨 중 선택 가능하십니다.,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F0F2962A1521A465DAF0FF8A7A5146A1C
480,153,알리오 올리오,10500.0,"기본에 충실한 오일 파스타 '알리오 올리오' 앤초비, 트러플 베이컨, 트러플 쉬림프, 트러플 우삼겹 중에 선택 가능하십니다.",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F842FB3066A6A43F1A7609475E93EEA94
481,153,토마토 파스타,9900.0,"특제 토마토 소스 파스타 베이컨, 쉬림프 중 선택 가능하십니다.",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FA002C6459AF448D0B705157290D36041
482,153,로제 파스타,9900.0,중독성 강한 로제 소스 파스타 베이컨과 쉬림프 중 선택 가능하십니다.,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F392646DB38484EBEB70697A930C7D7AA
483,153,찐짬뽕 해장 파스타(얼큰),10900.0,"매콤한 고추기름과 각종 해산물, 토마토소스를 넣어 끓여낸 짬뽕 해장 파스타",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FAEA344EAC3A34BF19EB80BCAC103E4CA
484,153,봉골레 파스타,10900.0,특제 비법 봉골레 소스와 조개의 콜라보,https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6E2D7D9A032144169CB09BBFAAA69350
485,153,베이컨 필라프,10900.0,"양파, 버섯 그리고 베이컨에 불맛을 입혀 볶아낸 필라프",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F493F9F29425B4273B8225BFA73164712
486,153,쉬림프 필라프,10900.0,"양파, 버섯 그리고 쉬림프에 불맛을 입혀 볶아낸 필라프",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FC645A70B31164C85A55F46F78E19AD14
487,153,우삼겹 필라프,10900.0,"양파, 버섯 그리고 우삼겹에 불맛을 입혀 볶아낸 필라프",https://img1.kakaocdn.net/cthumb/local/C224x224.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FD8FBD4DFBBE6461AB9DA7C5572AA327E
